CustomerID,Age,Gender,Category,Season,Location,Item Purchased,StoreVisitsPerMonth,TotalSpending,OnlineShopping,MembershipDuration,DiscountUsage,PreferredPaymentMethod,DaysSinceLastPurchase,LoyaltyPoints,AverageBasketSize
1327,40,Male,Footwear,Spring,Texas,Shoes,1,3103,Yes,14,10,Debit Card,11,36,7
1328,52,Male,Outerwear,Winter,Florida,Coat,9,4065,No,21,2,Mobile Wallet,10,57,8
1329,37,Male,Clothing,Winter,Rhode Island,Sweater,14,1189,No,5,1,Debit Card,23,32,5
1330,70,Male,Accessories,Fall,Texas,Gloves,9,1120,Yes,9,4,Credit Card,3,80,5
1331,30,Male,Accessories,Fall,Vermont,Handbag,7,9044,Yes,5,7,Cash,24,5,4
1332,38,Male,Clothing,Spring,Maryland,Socks,17,5029,Yes,1,1,Mobile Wallet,29,7,2
1333,66,Male,Clothing,Spring,Alaska,Hoodie,4,2304,Yes,11,2,Mobile Wallet,28,89,2
1334,29,Male,Clothing,Winter,Idaho,Pants,19,9276,No,9,4,Mobile Wallet,20,40,1
1335,46,Male,Outerwear,Spring,West Virginia,Coat,7,8258,No,13,7,Cash,30,74,10
1336,56,Male,Footwear,Fall,Nevada,Boots,1,3369,No,14,8,Debit Card,18,33,4
1337,23,Male,Footwear,Spring,Oregon,Sneakers,3,2626,Yes,24,10,Credit Card,30,61,1
1338,37,Male,Clothing,Spring,Tennessee,Sweater,5,990,No,3,10,Debit Card,22,75,10
1339,56,Male,Accessories,Winter,Alabama,Handbag,10,8657,Yes,20,5,Cash,27,45,6
1340,36,Male,Accessories,Winter,Indiana,Belt,15,1850,Yes,6,6,Credit Card,18,65,10
1341,40,Male,Accessories,Fall,Idaho,Belt,10,1366,No,13,1,Mobile Wallet,28,1,4
1342,26,Male,Clothing,Fall,Rhode Island,Hoodie,11,533,Yes,19,8,Mobile Wallet,24,72,3
1343,57,Male,Accessories,Summer,Arizona,Sunglasses,3,9969,No,15,7,Debit Card,8,59,2
1344,68,Male,Footwear,Spring,Florida,Sneakers,10,9418,No,6,1,Debit Card,28,65,1
1345,56,Male,Clothing,Fall,New York,T-shirt,1,6561,No,9,7,Debit Card,28,76,6
1346,40,Male,Clothing,Fall,Nebraska,Dress,2,723,No,23,10,Cash,16,73,5
1347,44,Male,Clothing,Winter,Mississippi,Hoodie,3,2540,No,2,9,Debit Card,6,58,9
1348,44,Male,Clothing,Summer,Vermont,Sweater,1,3421,No,21,3,Mobile Wallet,15,12,2
1349,19,Male,Accessories,Spring,Nebraska,Belt,13,8219,No,16,8,Cash,24,2,6
1350,21,Male,Clothing,Spring,South Carolina,Socks,11,4553,No,12,2,Mobile Wallet,9,75,9
1351,31,Male,Accessories,Fall,Delaware,Sunglasses,3,2157,No,2,2,Credit Card,8,79,4
1352,30,Male,Outerwear,Summer,Vermont,Coat,15,9374,No,4,4,Cash,22,27,4
1353,65,Male,Accessories,Spring,Indiana,Hat,18,2967,Yes,10,4,Credit Card,12,65,2
1354,39,Male,Clothing,Winter,Oregon,Pants,12,4278,No,15,10,Debit Card,16,12,9
1355,64,Male,Accessories,Spring,Maryland,Backpack,8,3338,No,23,3,Debit Card,14,38,3
1356,59,Male,Clothing,Summer,Florida,Shorts,18,9095,Yes,5,3,Credit Card,14,68,2
1357,49,Male,Outerwear,Spring,Indiana,Jacket,1,8533,No,19,3,Cash,8,20,10
1358,24,Male,Accessories,Summer,Texas,Backpack,16,9826,Yes,2,7,Debit Card,10,73,4
1359,19,Male,Accessories,Spring,Nebraska,Scarf,2,9346,No,7,1,Cash,6,71,6
1360,27,Male,Clothing,Winter,North Carolina,Hoodie,3,7643,No,3,7,Cash,7,6,6
1361,56,Male,Clothing,Fall,Alabama,Skirt,1,786,Yes,19,4,Mobile Wallet,12,91,10
1362,49,Male,Clothing,Fall,Alabama,Dress,5,8287,No,9,10,Credit Card,29,64,5
1363,41,Male,Outerwear,Fall,Colorado,Coat,3,3251,No,11,1,Mobile Wallet,4,29,1
1364,36,Male,Clothing,Summer,Wisconsin,Blouse,3,6314,No,13,3,Credit Card,6,2,4
1365,68,Male,Accessories,Fall,Delaware,Hat,2,4945,Yes,11,1,Cash,30,83,9
1366,28,Male,Accessories,Winter,Indiana,Handbag,2,6987,No,20,9,Credit Card,5,37,8
1367,45,Male,Accessories,Fall,Iowa,Belt,1,6037,Yes,2,5,Mobile Wallet,21,88,7
1368,60,Male,Accessories,Fall,Iowa,Belt,4,9221,No,23,5,Credit Card,26,14,2
1369,21,Male,Clothing,Summer,Wisconsin,Shirt,4,1085,No,5,9,Cash,28,49,4
1370,32,Male,Footwear,Winter,Iowa,Shoes,4,1962,No,12,6,Debit Card,1,63,3
1371,27,Male,Accessories,Summer,Montana,Scarf,20,7261,No,24,2,Debit Card,16,70,9
1372,40,Male,Clothing,Spring,Mississippi,Pants,10,7002,Yes,19,7,Cash,23,1,3
1373,64,Male,Clothing,Fall,Michigan,Blouse,13,6880,Yes,11,6,Mobile Wallet,6,68,2
1374,18,Male,Accessories,Winter,Virginia,Gloves,14,8908,Yes,12,1,Cash,4,39,10
1375,22,Male,Accessories,Fall,New York,Handbag,14,6614,No,15,9,Cash,6,67,1
1376,42,Male,Footwear,Spring,Maine,Sneakers,15,7280,Yes,7,4,Cash,15,76,4
1377,57,Male,Footwear,Spring,New Jersey,Sandals,11,4598,Yes,20,4,Mobile Wallet,20,75,2
1378,33,Male,Accessories,Spring,Maryland,Sunglasses,19,3512,Yes,2,10,Cash,23,82,3
1379,37,Male,Outerwear,Fall,Kentucky,Jacket,7,1387,Yes,21,5,Mobile Wallet,20,21,6
1380,21,Male,Clothing,Fall,Minnesota,T-shirt,16,4400,No,7,8,Cash,13,91,4
1381,51,Male,Footwear,Winter,Massachusetts,Sneakers,11,1486,No,5,4,Mobile Wallet,2,2,3
1382,30,Male,Footwear,Winter,Illinois,Shoes,6,6574,No,8,9,Cash,14,21,10
1383,68,Male,Outerwear,Winter,Michigan,Jacket,15,9369,No,18,9,Credit Card,5,83,3
1384,36,Male,Accessories,Spring,Wisconsin,Scarf,3,7427,No,23,9,Mobile Wallet,17,66,2
1385,46,Male,Footwear,Fall,Alaska,Sneakers,2,1114,Yes,13,3,Credit Card,1,85,3
1386,41,Male,Accessories,Fall,Mississippi,Jewelry,12,5459,Yes,15,10,Mobile Wallet,17,8,9
1387,68,Male,Outerwear,Fall,Oregon,Jacket,6,5062,No,8,10,Mobile Wallet,11,31,5
1388,21,Male,Clothing,Winter,Maryland,Blouse,18,7514,Yes,8,1,Mobile Wallet,8,42,3
1389,62,Male,Clothing,Spring,Arkansas,Dress,2,6738,No,7,2,Debit Card,12,36,2
1390,59,Male,Accessories,Fall,Illinois,Scarf,14,8782,Yes,15,3,Debit Card,28,87,4
1391,25,Male,Accessories,Summer,Arkansas,Hat,16,851,No,23,6,Debit Card,13,66,8
1392,53,Male,Clothing,Winter,Mississippi,Blouse,1,352,Yes,23,5,Mobile Wallet,2,54,4
1393,31,Male,Accessories,Spring,Arkansas,Gloves,3,1901,Yes,7,8,Cash,21,52,9
1394,46,Male,Accessories,Spring,Idaho,Gloves,16,4824,Yes,18,8,Mobile Wallet,9,40,1
1395,26,Male,Outerwear,Fall,Iowa,Coat,10,9045,Yes,16,4,Cash,14,62,1
1396,47,Male,Accessories,Spring,West Virginia,Scarf,14,6170,No,11,9,Cash,21,12,8
1397,37,Male,Clothing,Winter,Wisconsin,Pants,3,4096,Yes,22,8,Debit Card,1,39,6
1398,55,Male,Accessories,Summer,Massachusetts,Sunglasses,10,6835,Yes,9,8,Cash,21,93,7
1399,30,Male,Clothing,Summer,Texas,Dress,6,2875,No,19,9,Cash,26,7,3
1400,19,Male,Accessories,Winter,Nebraska,Hat,1,2549,No,16,4,Credit Card,3,58,6
1401,36,Male,Accessories,Fall,Nevada,Backpack,11,558,No,1,3,Cash,22,67,6
1402,23,Male,Footwear,Fall,Indiana,Sandals,11,7564,No,14,2,Mobile Wallet,5,83,6
1403,62,Male,Accessories,Summer,North Dakota,Sunglasses,3,9008,Yes,16,2,Mobile Wallet,4,100,2
1404,26,Male,Accessories,Spring,Georgia,Backpack,11,6427,No,16,9,Mobile Wallet,20,60,8
1405,36,Male,Accessories,Winter,New Mexico,Jewelry,12,5924,No,2,8,Debit Card,22,94,7
1406,33,Male,Clothing,Winter,New Hampshire,Socks,14,6935,Yes,17,1,Mobile Wallet,23,97,8
1407,32,Male,Clothing,Spring,Washington,Shirt,20,3790,Yes,7,8,Cash,17,27,6
1408,56,Male,Accessories,Spring,Nevada,Handbag,3,6985,Yes,14,4,Cash,28,36,1
1409,58,Male,Clothing,Winter,Maine,Blouse,12,7783,Yes,14,3,Debit Card,27,22,7
1410,34,Male,Accessories,Spring,Idaho,Backpack,16,9254,No,1,7,Credit Card,9,88,2
1411,61,Male,Accessories,Summer,Tennessee,Hat,7,6332,No,9,5,Debit Card,14,90,7
1412,48,Male,Clothing,Summer,Louisiana,Skirt,20,8569,No,17,10,Cash,8,100,1
1413,25,Male,Clothing,Summer,Michigan,Shorts,4,2212,No,21,9,Mobile Wallet,30,4,6
1414,51,Male,Clothing,Fall,New Hampshire,Blouse,8,4818,Yes,16,3,Debit Card,22,81,5
1415,29,Male,Clothing,Summer,Minnesota,Socks,4,2111,No,19,2,Cash,17,62,6
1416,54,Male,Accessories,Winter,Illinois,Belt,19,9291,No,4,4,Debit Card,15,32,2
1417,48,Male,Footwear,Summer,Idaho,Boots,2,9498,Yes,19,1,Debit Card,5,85,4
1418,62,Male,Clothing,Spring,Montana,Shorts,6,3999,No,15,6,Credit Card,14,97,2
1419,18,Male,Clothing,Summer,Alabama,Shirt,20,7857,No,14,4,Debit Card,18,86,10
1420,43,Male,Accessories,Summer,Montana,Handbag,20,9261,No,9,3,Cash,9,38,6
1421,22,Male,Clothing,Summer,California,Jeans,20,6684,No,17,9,Mobile Wallet,8,77,7
1422,68,Male,Clothing,Spring,Pennsylvania,Dress,7,4057,Yes,3,6,Credit Card,8,78,7
1423,44,Male,Clothing,Fall,Texas,Dress,11,7399,Yes,19,9,Cash,18,81,6
1424,51,Male,Footwear,Fall,Michigan,Sandals,8,7827,No,2,1,Mobile Wallet,9,67,5
1425,66,Male,Outerwear,Fall,Connecticut,Jacket,2,2396,No,14,6,Credit Card,22,16,1
1426,59,Male,Outerwear,Winter,Wyoming,Coat,17,3704,Yes,11,6,Cash,7,18,8
1427,60,Male,Clothing,Summer,Michigan,Pants,17,5245,No,21,7,Debit Card,4,72,9
1428,31,Male,Accessories,Summer,South Dakota,Backpack,8,1178,No,10,4,Cash,7,98,8
1429,20,Male,Clothing,Summer,North Dakota,Blouse,8,734,Yes,10,5,Credit Card,15,40,8
1430,24,Male,Clothing,Fall,Maryland,Skirt,11,6649,No,12,6,Credit Card,8,25,4
1431,48,Male,Footwear,Summer,Michigan,Sandals,1,5556,Yes,11,3,Credit Card,14,96,4
1432,39,Male,Clothing,Fall,South Dakota,Pants,11,8942,Yes,24,3,Mobile Wallet,20,43,10
1433,34,Male,Accessories,Winter,Florida,Hat,12,129,No,15,10,Cash,7,1,6
1434,70,Male,Clothing,Winter,Minnesota,Hoodie,3,1461,Yes,3,8,Cash,9,26,4
1435,59,Male,Clothing,Summer,New York,Sweater,3,6244,No,1,2,Cash,1,60,6
1436,45,Male,Accessories,Fall,Oregon,Scarf,7,3215,No,8,1,Cash,17,48,10
1437,35,Male,Footwear,Winter,Minnesota,Sneakers,17,7225,No,23,4,Credit Card,30,7,4
1438,69,Male,Footwear,Winter,Montana,Boots,4,9437,Yes,1,2,Mobile Wallet,19,13,10
1439,58,Male,Outerwear,Spring,Washington,Coat,18,8910,Yes,15,10,Cash,22,71,8
1440,25,Male,Footwear,Summer,New Mexico,Boots,12,5022,No,10,1,Debit Card,27,85,10
1441,27,Male,Footwear,Spring,Arizona,Sandals,13,6436,Yes,16,3,Mobile Wallet,6,85,4
1442,34,Male,Clothing,Summer,Nebraska,Pants,16,534,Yes,6,5,Cash,20,35,4
1443,53,Male,Clothing,Spring,Idaho,Hoodie,16,8748,No,20,6,Credit Card,22,56,5
1444,58,Male,Footwear,Fall,Idaho,Sandals,2,4174,No,6,2,Debit Card,22,89,6
1445,32,Male,Clothing,Fall,Vermont,Sweater,1,845,Yes,10,2,Debit Card,13,51,8
1446,64,Male,Accessories,Fall,Arkansas,Belt,5,5537,No,15,9,Mobile Wallet,27,74,7
1447,63,Male,Clothing,Summer,Wyoming,Jeans,5,7600,Yes,11,9,Debit Card,24,18,5
1448,23,Male,Clothing,Summer,New Mexico,Hoodie,9,1884,Yes,10,9,Cash,30,6,7
1449,64,Male,Footwear,Summer,West Virginia,Boots,20,661,Yes,9,8,Mobile Wallet,13,50,7
1450,18,Male,Clothing,Winter,New York,Socks,11,1513,No,10,1,Mobile Wallet,26,4,6
1451,25,Male,Clothing,Winter,Illinois,Dress,3,9326,Yes,19,10,Cash,7,67,10
1452,54,Male,Outerwear,Fall,Utah,Jacket,1,9581,No,23,9,Mobile Wallet,24,19,2
1453,60,Male,Outerwear,Spring,Colorado,Jacket,8,983,Yes,14,3,Debit Card,22,23,8
1454,36,Male,Footwear,Winter,Virginia,Boots,17,882,Yes,17,3,Mobile Wallet,5,38,5
1455,66,Male,Footwear,Winter,Georgia,Sneakers,5,1561,No,20,3,Mobile Wallet,18,90,4
1456,60,Male,Clothing,Fall,Alabama,Pants,2,4257,Yes,13,5,Mobile Wallet,,34,2
1457,59,Male,Outerwear,Spring,Montana,Coat,17,8692,No,3,8,Mobile Wallet,16,53,8
1458,58,Male,Clothing,Spring,Pennsylvania,Shirt,11,2331,No,15,2,Credit Card,8,11,10
1459,35,Male,Clothing,Spring,Missouri,Sweater,1,1391,Yes,2,2,Mobile Wallet,4,19,5
1460,20,Male,Footwear,Winter,Maine,Shoes,8,303,Yes,8,7,Credit Card,8,52,8
1461,70,Male,Footwear,Fall,Pennsylvania,Boots,2,9363,Yes,23,10,Credit Card,11,20,1
1462,54,Male,Accessories,Summer,Oregon,Sunglasses,18,3906,Yes,21,3,Credit Card,29,7,3
1463,38,Male,Footwear,Summer,Utah,Sneakers,5,7066,Yes,7,3,Debit Card,2,49,3
1464,54,Male,Accessories,Summer,Oklahoma,Jewelry,17,7734,No,8,7,Debit Card,3,64,3
1465,33,Male,Accessories,Winter,Montana,Belt,13,1911,Yes,14,7,Cash,22,0,1
1466,46,Male,Accessories,Winter,Nebraska,Gloves,15,9885,Yes,13,4,Credit Card,2,8,8
1467,58,Male,Clothing,Summer,Alabama,Shorts,1,2272,Yes,5,8,Credit Card,16,15,5
1468,30,Male,Accessories,Winter,Ohio,Jewelry,14,6416,Yes,4,10,Credit Card,6,63,4
1469,42,Male,Accessories,Fall,Arkansas,Gloves,2,246,No,7,4,Cash,17,13,6
1470,28,Male,Accessories,Winter,Mississippi,Jewelry,6,2648,Yes,9,1,Debit Card,16,44,10
1471,43,Male,Footwear,Spring,California,Sandals,6,2254,No,16,4,Mobile Wallet,14,53,8
1472,31,Male,Accessories,Spring,Alaska,Jewelry,14,8234,No,8,6,Credit Card,2,35,2
1473,39,Male,Accessories,Spring,Indiana,Hat,1,980,No,6,7,Cash,5,91,9
1474,69,Male,Clothing,Fall,Wisconsin,Shorts,16,3202,Yes,14,1,Cash,5,42,4
1475,31,Male,Clothing,Fall,New Jersey,Sweater,2,460,Yes,24,9,Cash,13,29,10
1476,44,Male,Clothing,Spring,Rhode Island,Blouse,16,2632,No,11,1,Debit Card,17,75,6
1477,39,Male,Accessories,Fall,Wyoming,Hat,2,7363,No,18,4,Cash,14,66,8
1478,24,Male,Accessories,Summer,Oregon,Belt,7,6361,No,3,10,Debit Card,30,73,1
1479,28,Male,Accessories,Summer,Washington,Gloves,10,774,No,12,6,Cash,27,65,10
1480,48,Male,Outerwear,Spring,Washington,Coat,11,5539,Yes,19,9,Debit Card,13,91,7
1481,39,Male,Accessories,Fall,New Hampshire,Jewelry,14,6676,Yes,6,9,Credit Card,6,48,7
1482,64,Male,Clothing,Spring,Maryland,Skirt,17,8854,No,10,10,Debit Card,10,22,10
1483,28,Male,Accessories,Spring,Wisconsin,Gloves,9,3545,Yes,17,5,Mobile Wallet,21,57,10
1484,39,Male,Accessories,Summer,Massachusetts,Jewelry,5,8321,Yes,10,7,Cash,5,10,1
1485,49,Male,Clothing,Summer,Nebraska,Shorts,9,2588,No,17,10,Cash,11,99,6
1486,22,Male,Accessories,Spring,Nebraska,Gloves,1,9209,Yes,12,4,Cash,10,74,5
1487,25,Male,Footwear,Spring,Idaho,Sneakers,10,4584,No,2,8,Debit Card,8,50,4
1488,40,Male,Clothing,Summer,Arizona,Skirt,10,2032,No,19,8,Cash,24,14,9
1489,23,Male,Accessories,Winter,Hawaii,Hat,13,270,Yes,13,1,Credit Card,6,36,2
1490,24,Male,Accessories,Summer,Missouri,Jewelry,20,8229,No,10,7,Credit Card,24,58,8
1491,66,Male,Footwear,Spring,Louisiana,Sneakers,19,489,Yes,21,2,Mobile Wallet,25,43,2
1492,27,Male,Clothing,Summer,Arkansas,Shirt,15,9256,Yes,24,10,Cash,3,96,3
1493,62,Male,Outerwear,Summer,North Carolina,Jacket,2,5738,Yes,18,7,Debit Card,28,9,4
1494,70,Male,Accessories,Fall,North Dakota,Belt,8,437,No,4,1,Mobile Wallet,18,23,1
1495,43,Male,Clothing,Spring,Montana,T-shirt,13,7696,No,17,9,Debit Card,3,84,10
1496,45,Male,Accessories,Winter,Rhode Island,Jewelry,16,2889,No,19,6,Debit Card,7,8,6
1497,63,Male,Clothing,Winter,Idaho,T-shirt,12,700,Yes,6,5,Mobile Wallet,13,87,5
1498,69,Male,Outerwear,Spring,Michigan,Jacket,11,4471,Yes,5,6,Debit Card,9,40,3
1499,59,Male,Clothing,Summer,Illinois,Sweater,19,3942,Yes,1,3,Mobile Wallet,9,100,10
1500,19,Male,Footwear,Fall,Georgia,Boots,14,7459,No,18,7,Debit Card,30,29,10
1501,63,Male,Clothing,Summer,Alabama,Jeans,14,5111,Yes,17,3,Cash,26,6,7
1502,37,Male,Clothing,Spring,Alaska,Jeans,15,124,No,5,7,Credit Card,19,0,4
1503,37,Male,Clothing,Summer,Massachusetts,Pants,17,4508,Yes,8,4,Credit Card,2,21,2
1504,50,Male,Outerwear,Fall,Michigan,Jacket,2,6812,No,24,10,Mobile Wallet,29,44,9
1505,60,Male,Outerwear,Winter,Alaska,Jacket,6,9734,Yes,23,9,Cash,18,9,2
1506,46,Male,Accessories,Summer,North Dakota,Belt,4,2575,Yes,22,9,Credit Card,1,58,8
1507,35,Male,Clothing,Fall,South Carolina,Shirt,19,9690,No,24,9,Mobile Wallet,16,7,10
1508,66,Male,Clothing,Winter,Pennsylvania,Dress,19,3606,Yes,2,10,Credit Card,5,32,9
1509,35,Male,Clothing,Spring,Colorado,Blouse,17,1885,No,13,7,Cash,11,26,8
1510,20,Male,Clothing,Summer,New Hampshire,Dress,2,3388,Yes,4,8,Debit Card,19,32,5
1511,55,Male,Clothing,Fall,Maryland,Blouse,11,7367,Yes,7,1,Mobile Wallet,12,47,6
1512,34,Male,Clothing,Winter,Georgia,Dress,16,365,Yes,24,5,Credit Card,7,4,7
1513,60,Male,Footwear,Winter,Wisconsin,Sneakers,2,144,Yes,18,4,Credit Card,23,97,4
1514,22,Male,Clothing,Spring,Texas,Socks,19,4783,Yes,17,5,Cash,23,42,3
1515,26,Male,Footwear,Winter,Utah,Shoes,17,3129,No,16,10,Debit Card,15,66,7
1516,39,Male,Clothing,Fall,Indiana,Jeans,9,1784,Yes,12,7,Cash,29,49,5
1517,20,Male,Clothing,Winter,Nevada,Jeans,10,1196,Yes,3,10,Mobile Wallet,10,69,2
1518,57,Male,Accessories,Spring,New Hampshire,Gloves,3,268,No,9,2,Cash,23,8,8
1519,68,Male,Accessories,Winter,New York,Belt,19,4505,No,20,4,Mobile Wallet,3,4,9
1520,50,Male,Accessories,Fall,Texas,Sunglasses,12,2473,No,24,2,Debit Card,21,33,9
1521,21,Male,Accessories,Summer,Iowa,Hat,8,5177,No,16,5,Credit Card,13,75,10
1522,29,Male,Accessories,Summer,Washington,Backpack,7,5322,Yes,24,5,Mobile Wallet,21,17,8
1523,38,Male,Clothing,Spring,Tennessee,Shorts,12,1238,Yes,4,10,Debit Card,25,74,9
1524,54,Male,Clothing,Summer,Georgia,Socks,19,4697,No,8,6,Cash,28,63,4
1525,22,Male,Clothing,Summer,Massachusetts,Socks,1,8882,Yes,11,4,Debit Card,13,60,9
1526,29,Male,Accessories,Winter,Oregon,Belt,11,1812,Yes,2,7,Credit Card,17,62,2
1527,41,Male,Outerwear,Summer,Oklahoma,Jacket,13,2887,No,3,8,Debit Card,7,53,4
1528,26,Male,Accessories,Fall,Wisconsin,Hat,1,5629,No,8,9,Cash,6,97,8
1529,69,Male,Clothing,Spring,Oregon,T-shirt,2,2126,No,21,7,Cash,18,26,5
1530,20,Male,Accessories,Winter,Georgia,Backpack,1,5873,Yes,1,8,Cash,1,26,4
1531,59,Male,Outerwear,Spring,New Mexico,Coat,1,2066,No,8,4,Debit Card,12,17,10
1532,63,Male,Accessories,Spring,Mississippi,Backpack,19,6355,No,4,2,Credit Card,23,34,6
1533,68,Male,Outerwear,Winter,Wisconsin,Jacket,14,4136,Yes,7,4,Debit Card,26,73,10
1534,50,Male,Footwear,Summer,New Hampshire,Shoes,7,2072,Yes,16,3,Credit Card,12,58,1
1535,55,Male,Clothing,Summer,Wyoming,Blouse,14,459,No,22,8,Debit Card,5,14,9
1536,36,Male,Footwear,Fall,West Virginia,Sandals,12,1772,Yes,1,2,Cash,19,25,2
1537,18,Male,Accessories,Summer,Michigan,Sunglasses,20,793,Yes,8,9,Credit Card,24,57,4
1538,68,Male,Footwear,Spring,Alaska,Shoes,13,6987,No,3,9,Credit Card,11,95,9
1539,56,Male,Clothing,Fall,Illinois,Dress,19,1426,No,7,9,Credit Card,17,61,5
1540,32,Male,Accessories,Spring,Hawaii,Belt,11,4832,No,12,1,Debit Card,8,88,7
1541,28,Male,Clothing,Winter,Colorado,Shorts,7,5858,Yes,7,3,Credit Card,8,33,2
1542,24,Male,Accessories,Winter,Illinois,Handbag,16,6457,Yes,19,3,Cash,1,16,10
1543,59,Male,Clothing,Winter,Hawaii,Blouse,14,9022,No,10,3,Mobile Wallet,19,1,8
1544,56,Male,Clothing,Fall,Wisconsin,Jeans,13,3483,No,11,8,Debit Card,27,32,7
1545,30,Male,Accessories,Spring,Arkansas,Jewelry,5,4200,No,14,10,Credit Card,30,24,4
1546,48,Male,Accessories,Winter,Delaware,Belt,2,5076,Yes,12,6,Cash,28,74,6
1547,60,Male,Footwear,Summer,Oregon,Sneakers,17,6102,Yes,4,10,Cash,22,49,6
1548,46,Male,Accessories,Summer,South Carolina,Hat,12,7463,Yes,19,5,Debit Card,24,12,6
1549,69,Male,Clothing,Summer,Maryland,Dress,7,5377,No,15,6,Credit Card,20,61,2
1550,19,Male,Footwear,Spring,Kansas,Sneakers,14,7894,Yes,20,8,Cash,4,48,10
1551,66,Male,Accessories,Summer,Arkansas,Sunglasses,17,8090,No,4,3,Credit Card,19,74,10
1552,64,Male,Accessories,Summer,Minnesota,Handbag,9,5556,Yes,23,4,Debit Card,3,5,6
1553,54,Male,Clothing,Spring,New Mexico,Blouse,10,846,No,21,6,Credit Card,15,79,3
1554,27,Male,Clothing,Spring,Delaware,Blouse,8,4889,No,12,8,Cash,5,73,9
1555,64,Male,Clothing,Winter,Utah,Shorts,4,8787,Yes,19,4,Mobile Wallet,8,57,8
1556,43,Male,Clothing,Winter,Ohio,Shorts,9,877,No,17,2,Credit Card,3,39,3
1557,43,Male,Clothing,Fall,Alabama,Hoodie,16,8756,Yes,4,3,Credit Card,30,37,6
1558,27,Male,Accessories,Fall,South Dakota,Backpack,16,6213,No,9,5,Credit Card,5,24,10
1559,35,Male,Accessories,Fall,New Mexico,Sunglasses,7,6965,Yes,12,10,Cash,10,12,6
1560,43,Male,Accessories,Fall,Oregon,Scarf,18,1364,No,7,5,Credit Card,3,83,6
1561,57,Male,Accessories,Winter,Oregon,Hat,3,6973,Yes,8,9,Credit Card,26,79,7
1562,50,Male,Accessories,Summer,Mississippi,Scarf,2,5920,No,13,6,Cash,14,16,1
1563,37,Male,Accessories,Winter,Alabama,Scarf,4,7920,Yes,5,3,Cash,22,44,4
1564,68,Male,Clothing,Fall,Kansas,Pants,15,9674,Yes,9,8,Cash,21,69,8
1565,22,Male,Accessories,Summer,California,Backpack,16,7109,No,5,3,Credit Card,13,95,8
1566,58,Male,Accessories,Fall,Idaho,Sunglasses,11,1986,No,14,4,Credit Card,15,34,7
1567,48,Male,Footwear,Winter,Wyoming,Sneakers,3,1301,Yes,18,4,Cash,25,14,3
1568,30,Male,Accessories,Spring,Minnesota,Backpack,17,9292,No,12,6,Debit Card,17,0,6
1569,51,Male,Footwear,Spring,Washington,Sneakers,9,3096,Yes,18,8,Debit Card,29,93,1
1570,20,Male,Clothing,Summer,Hawaii,Skirt,15,540,No,18,2,Credit Card,14,14,7
1571,30,Male,Clothing,Winter,Missouri,Pants,4,6767,No,4,6,Cash,22,74,9
1572,28,Male,Accessories,Winter,Colorado,Jewelry,17,8858,No,9,5,Cash,7,38,9
1573,37,Male,Clothing,Summer,Washington,Skirt,13,1873,Yes,6,5,Cash,21,58,8
1574,36,Male,Clothing,Summer,North Dakota,T-shirt,15,2686,Yes,20,9,Credit Card,29,57,4
1575,18,Male,Clothing,Spring,Minnesota,Skirt,18,9093,Yes,20,2,Credit Card,11,89,7
1576,52,Male,Clothing,Spring,California,Shirt,7,2763,No,24,5,Debit Card,2,49,2
1577,56,Male,Clothing,Spring,Michigan,Dress,3,5212,Yes,23,2,Cash,10,25,3
1578,68,Male,Footwear,Spring,Delaware,Boots,14,5563,Yes,10,5,Debit Card,26,18,2
1579,62,Male,Clothing,Winter,California,Pants,3,1011,Yes,13,2,Cash,21,66,4
1580,35,Male,Outerwear,Summer,Oklahoma,Jacket,15,9336,No,8,3,Cash,5,44,1
1581,65,Male,Footwear,Summer,North Dakota,Sneakers,15,5505,No,4,4,Cash,2,16,5
1582,69,Male,Accessories,Fall,Ohio,Jewelry,20,8058,No,6,8,Debit Card,27,43,8
1583,28,Male,Accessories,Spring,Hawaii,Belt,19,4134,No,19,6,Debit Card,10,67,1
1584,37,Male,Accessories,Summer,Maryland,Scarf,5,7404,Yes,19,4,Mobile Wallet,23,59,9
1585,41,Male,Clothing,Spring,Hawaii,Blouse,13,2723,No,6,8,Mobile Wallet,14,87,8
1586,37,Male,Clothing,Fall,Alabama,Sweater,3,5616,Yes,519,9,Debit Card,3,24,4
1587,25,Male,Footwear,Fall,Oklahoma,Boots,16,9838,No,22,8,Cash,14,65,7
1588,41,Male,Clothing,Summer,Alabama,Socks,19,2992,No,24,8,Credit Card,14,6,3
1589,48,Male,Accessories,Winter,Vermont,Belt,8,4640,Yes,14,1,Cash,20,62,8
1590,42,Male,Footwear,Summer,Ohio,Sneakers,3,5434,Yes,5,4,Credit Card,27,11,3
1591,54,Male,Clothing,Winter,Wisconsin,Jeans,3,2626,Yes,9,9,Mobile Wallet,3,73,3
1592,18,Male,Clothing,Winter,South Dakota,Skirt,7,2745,No,18,4,Mobile Wallet,12,65,3
1593,56,Male,Footwear,Summer,Iowa,Shoes,9,7704,No,3,2,Cash,27,47,2
1594,61,Male,Clothing,Spring,Maryland,Dress,2,176,Yes,9,6,Credit Card,28,6,6
1595,40,Male,Accessories,Summer,Colorado,Handbag,14,7259,Yes,16,10,Credit Card,30,64,8
1596,34,Male,Accessories,Spring,Wisconsin,Backpack,9,5089,No,13,6,Cash,15,27,2
1597,42,Male,Accessories,Fall,Mississippi,Jewelry,3,7694,No,3,4,Debit Card,8,56,9
